member_id,city,age,gender,membership_duration_months,membership_type,monthly_visits,avg_session_minutes,monthly_active_minutes,bmi,membership_renewed
CUST-001924,Ohrid,27.0,Female,36.0,Annually,7.0,57.0,,Normal,1
CUST-001925,Bitola,24.0,Male,18.0,Monthly,8.0,39.0,,Overweight,0
CUST-001926,,21.0,Male,41.0,Monthly,7.0,81.0,520.0,Normal,1
CUST-001927,Bitola,21.0,Female,10.0,Quarterly,8.0,,599.0,Normal,0
CUST-001928,Bitola,18.0,Male,28.0,Annually,9.0,68.0,588.0,Normal,1
CUST-001929,Stip,,Male,,Monthly,4.0,49.0,,Normal,0
CUST-001930,,25.0,Male,16.0,Monthly,8.0,,,Overweight,1
CUST-001931,Prilep,19.0,Male,27.0,Annually,4.0,,,Normal,0
CUST-001932,Veles,29.0,,16.0,Quarterly,7.0,,473.0,Normal,0
CUST-001933,Stip,,Male,1.0,Monthly,7.0,61.0,424.0,Normal,0
CUST-001934,Bitola,18.0,Female,1.0,Quarterly,,44.0,,Normal,0
CUST-001935,,31.0,Female,35.0,Annually,,49.0,,Overweight,0
CUST-001936,Ohrid,,Male,34.0,Monthly,1.0,43.0,0.0,Normal,0
CUST-001937,Tetovo,22.0,Male,42.0,Monthly,9.0,61.0,553.0,Overweight,1
CUST-001938,Stip,25.0,Female,19.0,Monthly,8.0,54.0,,Overweight,1
CUST-001939,Bitola,31.0,Female,4.0,Monthly,11.0,65.0,722.0,Normal,1
CUST-001940,Bitola,25.0,Male,14.0,Annually,,46.0,,,0
CUST-001941,Ohrid,18.0,,,Monthly,6.0,57.0,386.0,Normal,1
CUST-001942,Veles,28.0,Male,,Annually,2.0,45.0,,Overweight,0
CUST-001943,Skopje,22.0,Female,39.0,Quarterly,8.0,62.0,,Normal,1
CUST-001944,Prilep,,,46.0,Monthly,5.0,35.0,187.0,Normal,1
CUST-001945,Skopje,24.0,Female,25.0,Annually,6.0,62.0,374.0,Normal,1
CUST-001946,Bitola,18.0,Male,19.0,Quarterly,11.0,55.0,,Normal,1
CUST-001947,Stip,27.0,Male,4.0,Monthly,9.0,62.0,531.0,Overweight,1
CUST-001948,Skopje,36.0,Male,38.0,Monthly,4.0,35.0,152.0,,0
CUST-001949,Ohrid,34.0,,20.0,Monthly,5.0,69.0,314.0,Normal,1
CUST-001950,,35.0,Male,16.0,Monthly,11.0,55.0,491.0,Normal,1
CUST-001951,Tetovo,18.0,Female,25.0,Monthly,5.0,63.0,,Normal,0
CUST-001952,,30.0,Male,12.0,Quarterly,7.0,31.0,183.0,Overweight,0
CUST-001953,Prilep,20.0,Female,21.0,Monthly,,,,Normal,1
CUST-001954,Stip,26.0,Male,,Monthly,7.0,54.0,332.0,,1
CUST-001955,,18.0,Male,33.0,Monthly,4.0,80.0,276.0,Normal,1
CUST-001956,Tetovo,21.0,Female,18.0,Monthly,6.0,,339.0,Normal,0
CUST-001957,,20.0,Female,33.0,Annually,3.0,61.0,,Normal,0
CUST-001958,Kumanovo,30.0,Male,17.0,Monthly,6.0,46.0,,Normal,1
CUST-001959,Bitola,29.0,Female,18.0,Monthly,6.0,43.0,259.0,Overweight,1
CUST-001960,Veles,26.0,Male,5.0,Monthly,3.0,64.0,,Normal,0
CUST-001961,Stip,18.0,Male,29.0,Annually,7.0,,388.0,Overweight,1
CUST-001962,Bitola,23.0,Male,9.0,Annually,6.0,,425.0,Normal,1
CUST-001963,Veles,,Male,14.0,Annually,5.0,85.0,,Normal,1
CUST-001964,Veles,30.0,,20.0,Annually,0.0,49.0,0.0,Normal,0
CUST-001965,Kumanovo,32.0,Male,21.0,Quarterly,3.0,62.0,187.0,Normal,1
CUST-001966,,31.0,Female,1.0,Annually,12.0,34.0,387.0,Overweight,1
CUST-001967,Prilep,20.0,,17.0,Monthly,5.0,63.0,,Normal,0
CUST-001968,Veles,18.0,Male,29.0,Annually,4.0,,245.0,Overweight,0
CUST-001969,Bitola,18.0,Male,15.0,Annually,4.0,44.0,196.0,Normal,1
CUST-001970,Veles,33.0,Male,,Annually,,72.0,320.0,Normal,1
CUST-001971,Stip,22.0,Female,21.0,Quarterly,8.0,81.0,678.0,Normal,1
CUST-001972,Kumanovo,20.0,Female,18.0,Annually,4.0,49.0,204.0,Normal,1
CUST-001973,Ohrid,34.0,Female,7.0,Monthly,2.0,67.0,196.0,Normal,0
CUST-001974,Tetovo,32.0,Male,19.0,Quarterly,5.0,83.0,,Underweight,0
CUST-001975,Skopje,25.0,Male,31.0,Monthly,5.0,63.0,328.0,Normal,1
CUST-001976,Stip,23.0,Female,7.0,Quarterly,3.0,71.0,251.0,,1
CUST-001977,Ohrid,24.0,,15.0,Quarterly,,33.0,160.0,,1
CUST-001978,Skopje,26.0,Female,3.0,Monthly,8.0,68.0,,Normal,1
CUST-001979,,34.0,Male,,Monthly,5.0,67.0,,Overweight,1
CUST-001980,Kumanovo,27.0,Male,18.0,Monthly,4.0,,,Normal,0
CUST-001981,Tetovo,29.0,Female,9.0,Quarterly,7.0,,212.0,Normal,1
CUST-001982,Skopje,32.0,Female,21.0,Quarterly,10.0,,645.0,Normal,1
CUST-001983,Veles,18.0,Female,,Quarterly,8.0,55.0,430.0,Normal,1
CUST-001984,Kumanovo,,Male,7.0,Monthly,6.0,76.0,505.0,Normal,1
CUST-001985,Veles,23.0,Female,2.0,Annually,8.0,64.0,502.0,Overweight,0
CUST-001986,Veles,18.0,Female,7.0,Quarterly,6.0,60.0,324.0,Normal,0
CUST-001987,Bitola,18.0,Female,36.0,Monthly,3.0,57.0,78.0,,0
CUST-001988,Bitola,18.0,Female,11.0,Monthly,,64.0,503.0,Normal,1
CUST-001989,,28.0,Female,25.0,Quarterly,2.0,72.0,162.0,Overweight,0
CUST-001990,Tetovo,25.0,Female,9.0,Monthly,2.0,68.0,188.0,Normal,0
CUST-001991,Prilep,26.0,Male,29.0,Monthly,6.0,53.0,292.0,Normal,0
CUST-001992,Ohrid,,Male,7.0,Monthly,4.0,,,Overweight,1
CUST-001993,Kumanovo,18.0,Female,,Monthly,,69.0,357.0,Normal,1
CUST-001994,Veles,24.0,Male,20.0,Monthly,8.0,65.0,,Normal,1
CUST-001995,Skopje,26.0,Male,47.0,Monthly,6.0,61.0,347.0,Normal,0
CUST-001996,,20.0,Female,27.0,Annually,10.0,67.0,,,1
CUST-001997,Stip,25.0,Male,12.0,Quarterly,5.0,32.0,168.0,Normal,0
CUST-001998,Ohrid,18.0,Female,28.0,Monthly,5.0,63.0,207.0,Normal,0
CUST-001999,Ohrid,33.0,Female,45.0,Quarterly,7.0,,645.0,Overweight,1
